Trial,SOA,Target,Response,Accuracy,randomGator
94,60,tl,tr,0,Araripesuchus_buitreraensis
95,90,tr,tr,1,Araripesuchus_buitreraensis
96,180,br,br,1,Araripesuchus_buitreraensis
97,150,tl,tr,0,Araripesuchus_buitreraensis
98,60,tr,br,0,Araripesuchus_buitreraensis
99,30,tl,tr,0,Araripesuchus_buitreraensis
100,60,bl,br,0,Araripesuchus_buitreraensis
101,120,br,br,1,Araripesuchus_buitreraensis
102,30,tr,tr,1,Araripesuchus_buitreraensis
103,60,tl,tr,0,Araripesuchus_buitreraensis
104,120,bl,br,0,Araripesuchus_buitreraensis
105,180,br,br,1,Araripesuchus_buitreraensis
106,180,tr,tr,1,Araripesuchus_buitreraensis
107,0,br,br,1,Araripesuchus_buitreraensis
108,150,bl,br,0,Araripesuchus_buitreraensis
109,90,tl,br,0,Araripesuchus_buitreraensis
110,0,tr,tr,1,Araripesuchus_buitreraensis
111,90,br,tr,0,Araripesuchus_buitreraensis
112,30,br,br,1,Araripesuchus_buitreraensis
113,0,tl,tl,1,Araripesuchus_buitreraensis
114,60,tr,tr,1,Araripesuchus_buitreraensis
115,180,br,br,1,Araripesuchus_buitreraensis
116,120,tl,tr,0,Araripesuchus_buitreraensis
117,60,bl,br,0,Araripesuchus_buitreraensis
118,120,tl,br,0,Araripesuchus_buitreraensis
119,120,br,br,1,Araripesuchus_buitreraensis
120,90,tr,bl,0,Araripesuchus_buitreraensis
121,30,br,br,1,Araripesuchus_buitreraensis
122,120,tl,br,0,Araripesuchus_buitreraensis
123,60,bl,tr,0,Araripesuchus_buitreraensis
124,90,br,br,1,Araripesuchus_buitreraensis
125,90,bl,br,0,Araripesuchus_buitreraensis
126,90,tl,br,0,Araripesuchus_buitreraensis
127,0,bl,br,0,Araripesuchus_buitreraensis
128,90,bl,br,0,Araripesuchus_buitreraensis
129,120,tr,bl,0,Araripesuchus_buitreraensis
130,180,bl,br,0,Araripesuchus_buitreraensis
131,120,tr,bl,0,Araripesuchus_buitreraensis
132,60,tl,br,0,Araripesuchus_buitreraensis
133,0,tl,tl,1,Araripesuchus_buitreraensis
134,150,bl,br,0,Araripesuchus_buitreraensis
135,30,tr,tr,1,Araripesuchus_buitreraensis
136,150,tr,tr,1,Araripesuchus_buitreraensis
137,60,tr,tr,1,Araripesuchus_buitreraensis
138,30,tl,tl,1,Araripesuchus_buitreraensis
139,120,br,br,1,Araripesuchus_buitreraensis
140,0,tl,tl,1,Araripesuchus_buitreraensis
141,150,bl,br,0,Araripesuchus_buitreraensis
142,0,bl,bl,1,Araripesuchus_buitreraensis
143,60,br,br,1,Araripesuchus_buitreraensis
144,150,tl,bl,0,Araripesuchus_buitreraensis
145,90,br,br,1,Araripesuchus_buitreraensis
146,0,tl,tl,1,Araripesuchus_buitreraensis
147,60,tl,bl,0,Araripesuchus_buitreraensis
148,30,tl,tl,1,Araripesuchus_buitreraensis
149,90,tl,br,0,Araripesuchus_buitreraensis
150,30,bl,bl,1,Araripesuchus_buitreraensis
151,120,tr,br,0,Araripesuchus_buitreraensis
152,150,tr,br,0,Araripesuchus_buitreraensis
153,60,bl,tl,0,Araripesuchus_buitreraensis
154,150,bl,br,0,Araripesuchus_buitreraensis
155,0,tr,tr,1,Araripesuchus_buitreraensis
156,180,br,br,1,Araripesuchus_buitreraensis
157,90,tr,br,0,Araripesuchus_buitreraensis
158,90,bl,tl,0,Araripesuchus_buitreraensis
159,60,bl,tr,0,Araripesuchus_buitreraensis
160,30,br,br,1,Araripesuchus_buitreraensis
161,30,br,tr,0,Araripesuchus_buitreraensis
162,60,tl,br,0,Araripesuchus_buitreraensis
163,60,tr,tr,1,Araripesuchus_buitreraensis
164,0,br,br,1,Araripesuchus_buitreraensis
165,180,tr,tl,0,Araripesuchus_buitreraensis
166,0,bl,bl,1,Araripesuchus_buitreraensis
167,90,br,br,1,Araripesuchus_buitreraensis
168,90,tr,tr,1,Araripesuchus_buitreraensis
169,90,tl,tl,1,Araripesuchus_buitreraensis
170,30,tr,tr,1,Araripesuchus_buitreraensis
171,0,br,br,1,Araripesuchus_buitreraensis
172,90,br,tr,0,Araripesuchus_buitreraensis
173,60,tl,bl,0,Araripesuchus_buitreraensis
174,120,bl,tl,0,Araripesuchus_buitreraensis
175,150,bl,bl,1,Araripesuchus_buitreraensis
176,0,bl,bl,1,Araripesuchus_buitreraensis
177,0,bl,bl,1,Araripesuchus_buitreraensis
178,90,bl,bl,1,Araripesuchus_buitreraensis
179,0,br,br,1,Araripesuchus_buitreraensis
180,30,tl,tl,1,Araripesuchus_buitreraensis
181,30,br,br,1,Araripesuchus_buitreraensis
182,180,bl,bl,1,Araripesuchus_buitreraensis
183,150,br,br,1,Araripesuchus_buitreraensis
184,150,br,tr,0,Araripesuchus_buitreraensis
185,90,tr,tl,0,Araripesuchus_buitreraensis
186,60,br,br,1,Araripesuchus_buitreraensis
187,180,tr,bl,0,Araripesuchus_buitreraensis
188,120,tr,tr,1,Araripesuchus_buitreraensis
189,180,tl,tl,1,Araripesuchus_buitreraensis
190,0,tr,tr,1,Araripesuchus_buitreraensis
191,120,tr,tr,1,Araripesuchus_buitreraensis
192,60,tl,tl,1,Araripesuchus_buitreraensis
193,120,br,br,1,Araripesuchus_buitreraensis
194,120,tr,tr,1,Araripesuchus_buitreraensis
195,120,tl,br,0,Araripesuchus_buitreraensis
196,30,tr,tr,1,Araripesuchus_buitreraensis
1,60,br,br,1,Gavialis_hysudricus
2,30,br,bl,0,Gavialis_hysudricus
3,180,bl,tr,0,Gavialis_hysudricus
4,30,br,br,1,Gavialis_hysudricus
5,180,tr,tr,1,Gavialis_hysudricus
6,180,br,br,1,Gavialis_hysudricus
7,180,tl,tr,0,Gavialis_hysudricus
8,60,bl,bl,1,Gavialis_hysudricus
9,180,tr,tr,1,Gavialis_hysudricus
10,120,tr,tr,1,Gavialis_hysudricus
11,60,tl,bl,0,Gavialis_hysudricus
12,0,tr,tr,1,Gavialis_hysudricus
13,60,tr,tl,0,Gavialis_hysudricus
14,90,tr,bl,0,Gavialis_hysudricus
15,0,tr,tr,1,Gavialis_hysudricus
16,120,tr,tr,1,Gavialis_hysudricus
17,0,tl,bl,0,Gavialis_hysudricus
18,180,bl,bl,1,Gavialis_hysudricus
19,30,br,bl,0,Gavialis_hysudricus
20,150,bl,bl,1,Gavialis_hysudricus
21,180,br,br,1,Gavialis_hysudricus
22,30,tr,bl,0,Gavialis_hysudricus
23,120,bl,bl,1,Gavialis_hysudricus
24,180,br,br,1,Gavialis_hysudricus
25,0,tr,tr,1,Gavialis_hysudricus
26,0,tl,bl,0,Gavialis_hysudricus
27,90,tr,tr,1,Gavialis_hysudricus
28,30,br,bl,0,Gavialis_hysudricus
29,90,tl,tl,1,Gavialis_hysudricus
30,60,tl,tl,1,Gavialis_hysudricus
31,150,tl,tl,1,Gavialis_hysudricus
32,0,tr,tr,1,Gavialis_hysudricus
33,120,tl,tl,1,Gavialis_hysudricus
34,180,tr,tr,1,Gavialis_hysudricus
35,0,tl,tl,1,Gavialis_hysudricus
36,0,bl,bl,1,Gavialis_hysudricus
37,120,bl,bl,1,Gavialis_hysudricus
38,150,tl,tl,1,Gavialis_hysudricus
39,0,br,br,1,Gavialis_hysudricus
40,0,bl,bl,1,Gavialis_hysudricus
41,60,bl,bl,1,Gavialis_hysudricus
42,30,tr,tl,0,Gavialis_hysudricus
43,120,br,br,1,Gavialis_hysudricus
44,0,br,br,1,Gavialis_hysudricus
45,150,tr,tl,0,Gavialis_hysudricus
46,150,br,br,1,Gavialis_hysudricus
47,90,br,br,1,Gavialis_hysudricus
48,60,tl,tl,1,Gavialis_hysudricus
49,120,tl,tl,1,Gavialis_hysudricus
50,0,tl,tl,1,Gavialis_hysudricus
51,120,tl,tl,1,Gavialis_hysudricus
52,60,bl,bl,1,Gavialis_hysudricus
53,0,bl,bl,1,Gavialis_hysudricus
54,90,tl,tl,1,Gavialis_hysudricus
55,30,tl,bl,0,Gavialis_hysudricus
56,90,br,bl,0,Gavialis_hysudricus
57,150,br,br,1,Gavialis_hysudricus
58,30,tl,tl,1,Gavialis_hysudricus
59,30,tr,bl,0,Gavialis_hysudricus
60,30,tl,tl,1,Gavialis_hysudricus
61,150,tl,tl,1,Gavialis_hysudricus
62,30,bl,bl,1,Gavialis_hysudricus
63,120,br,br,1,Gavialis_hysudricus
64,90,tr,tr,1,Gavialis_hysudricus
65,120,bl,bl,1,Gavialis_hysudricus
66,60,tr,bl,0,Gavialis_hysudricus
67,150,bl,bl,1,Gavialis_hysudricus
68,90,tl,tl,1,Gavialis_hysudricus
69,0,br,tr,0,Gavialis_hysudricus
70,180,tr,tr,1,Gavialis_hysudricus
71,180,tl,tl,1,Gavialis_hysudricus
72,120,tl,tl,1,Gavialis_hysudricus
73,60,tr,bl,0,Gavialis_hysudricus
74,150,bl,tr,0,Gavialis_hysudricus
75,60,bl,br,0,Gavialis_hysudricus
76,150,tr,tr,1,Gavialis_hysudricus
77,150,tr,tr,1,Gavialis_hysudricus
78,0,tr,tr,1,Gavialis_hysudricus
79,150,bl,bl,1,Gavialis_hysudricus
80,60,br,tr,0,Gavialis_hysudricus
81,90,br,bl,0,Gavialis_hysudricus
82,180,tr,tr,1,Gavialis_hysudricus
83,150,tl,tl,1,Gavialis_hysudricus
84,180,bl,bl,1,Gavialis_hysudricus
85,30,tl,tl,1,Gavialis_hysudricus
86,90,bl,bl,1,Gavialis_hysudricus
87,120,br,br,1,Gavialis_hysudricus
88,150,bl,bl,1,Gavialis_hysudricus
89,30,bl,bl,1,Gavialis_hysudricus
90,60,tl,tl,1,Gavialis_hysudricus
91,180,br,br,1,Gavialis_hysudricus
92,180,bl,bl,1,Gavialis_hysudricus
93,180,bl,bl,1,Gavialis_hysudricus
94,180,bl,bl,1,Gavialis_hysudricus
95,0,tr,tr,1,Gavialis_hysudricus
96,180,br,br,1,Gavialis_hysudricus
97,0,br,br,1,Gavialis_hysudricus
98,30,br,br,1,Gavialis_hysudricus
99,120,tr,tr,1,Gavialis_hysudricus
100,30,bl,bl,1,Gavialis_hysudricus
101,0,tl,tl,1,Gavialis_hysudricus
102,90,bl,bl,1,Gavialis_hysudricus
103,90,tl,tl,1,Gavialis_hysudricus
104,60,br,bl,0,Gavialis_hysudricus
105,30,bl,bl,1,Gavialis_hysudricus
106,0,bl,bl,1,Gavialis_hysudricus
107,0,tl,tl,1,Gavialis_hysudricus
108,150,tl,tl,1,Gavialis_hysudricus
109,120,tr,tr,1,Gavialis_hysudricus
110,150,br,br,1,Gavialis_hysudricus
111,0,bl,bl,1,Gavialis_hysudricus
112,180,tl,tl,1,Gavialis_hysudricus
113,120,bl,bl,1,Gavialis_hysudricus
114,30,tr,tr,1,Gavialis_hysudricus
115,150,br,br,1,Gavialis_hysudricus
116,0,br,br,1,Gavialis_hysudricus
117,90,tr,tr,1,Gavialis_hysudricus
118,60,br,br,1,Gavialis_hysudricus
119,30,tl,tl,1,Gavialis_hysudricus
120,90,bl,bl,1,Gavialis_hysudricus
121,150,tr,tr,1,Gavialis_hysudricus
122,90,tl,tl,1,Gavialis_hysudricus
123,120,br,tr,0,Gavialis_hysudricus
124,90,bl,bl,1,Gavialis_hysudricus
125,0,bl,bl,1,Gavialis_hysudricus
126,60,tr,tr,1,Gavialis_hysudricus
127,90,br,br,1,Gavialis_hysudricus
128,120,tr,tr,1,Gavialis_hysudricus
129,90,tr,tr,1,Gavialis_hysudricus
130,0,bl,bl,1,Gavialis_hysudricus
131,120,tl,tl,1,Gavialis_hysudricus
132,90,tl,tl,1,Gavialis_hysudricus
133,150,br,bl,0,Gavialis_hysudricus
134,0,tl,tl,1,Gavialis_hysudricus
135,0,tr,tr,1,Gavialis_hysudricus
136,150,tr,tl,0,Gavialis_hysudricus
137,180,br,br,1,Gavialis_hysudricus
138,150,tr,tr,1,Gavialis_hysudricus
139,90,tr,bl,0,Gavialis_hysudricus
140,150,tl,tl,1,Gavialis_hysudricus
141,60,tl,tl,1,Gavialis_hysudricus
142,90,tl,tl,1,Gavialis_hysudricus
143,150,bl,bl,1,Gavialis_hysudricus
144,180,tl,tl,1,Gavialis_hysudricus
145,90,bl,bl,1,Gavialis_hysudricus
146,180,bl,bl,1,Gavialis_hysudricus
147,180,tl,tl,1,Gavialis_hysudricus
148,150,tl,tl,1,Gavialis_hysudricus
149,90,br,bl,0,Gavialis_hysudricus
150,150,bl,bl,1,Gavialis_hysudricus
151,120,br,br,1,Gavialis_hysudricus
152,60,tr,bl,0,Gavialis_hysudricus
153,90,br,br,1,Gavialis_hysudricus
154,120,br,br,1,Gavialis_hysudricus
155,30,br,bl,0,Gavialis_hysudricus
156,60,tr,br,0,Gavialis_hysudricus
157,150,br,br,1,Gavialis_hysudricus
158,30,bl,bl,1,Gavialis_hysudricus
159,90,bl,bl,1,Gavialis_hysudricus
160,150,tr,bl,0,Gavialis_hysudricus
161,180,tl,tl,1,Gavialis_hysudricus
162,30,bl,bl,1,Gavialis_hysudricus
163,60,br,bl,0,Gavialis_hysudricus
164,90,bl,bl,1,Gavialis_hysudricus
165,60,bl,bl,1,Gavialis_hysudricus
166,90,tr,tr,1,Gavialis_hysudricus
167,30,tr,bl,0,Gavialis_hysudricus
168,120,tr,tr,1,Gavialis_hysudricus
169,120,tl,tl,1,Gavialis_hysudricus
170,180,tr,tr,1,Gavialis_hysudricus
171,0,br,br,1,Gavialis_hysudricus
172,60,br,bl,0,Gavialis_hysudricus
173,120,bl,bl,1,Gavialis_hysudricus
174,180,tl,tl,1,Gavialis_hysudricus
175,60,bl,bl,1,Gavialis_hysudricus
176,120,bl,bl,1,Gavialis_hysudricus
177,30,tl,tl,1,Gavialis_hysudricus
178,60,tr,tl,0,Gavialis_hysudricus
179,60,tl,tl,1,Gavialis_hysudricus
180,30,tl,tl,1,Gavialis_hysudricus
181,30,tr,bl,0,Gavialis_hysudricus
182,30,bl,bl,1,Gavialis_hysudricus
183,180,tr,tr,1,Gavialis_hysudricus
184,60,br,br,1,Gavialis_hysudricus
185,30,tr,tr,1,Gavialis_hysudricus
186,30,br,tr,0,Gavialis_hysudricus
187,60,bl,bl,1,Gavialis_hysudricus
188,150,br,tl,0,Gavialis_hysudricus
189,120,tl,tl,1,Gavialis_hysudricus
190,60,tl,tl,1,Gavialis_hysudricus
191,90,br,tl,0,Gavialis_hysudricus
192,120,br,tl,0,Gavialis_hysudricus
193,120,bl,bl,1,Gavialis_hysudricus
194,0,br,tl,0,Gavialis_hysudricus
195,120,tr,tr,1,Gavialis_hysudricus
196,180,br,br,1,Gavialis_hysudricus
1,0,tl,tr,0,Koumpiodontosuchus_aprosdokiti
2,30,bl,br,0,Koumpiodontosuchus_aprosdokiti
3,90,bl,bl,1,Koumpiodontosuchus_aprosdokiti
4,0,tr,tl,0,Koumpiodontosuchus_aprosdokiti
5,30,br,tr,0,Koumpiodontosuchus_aprosdokiti
6,120,tr,br,0,Koumpiodontosuchus_aprosdokiti
7,90,bl,tl,0,Koumpiodontosuchus_aprosdokiti
8,90,tr,bl,0,Koumpiodontosuchus_aprosdokiti
9,0,bl,tl,0,Koumpiodontosuchus_aprosdokiti
10,60,br,tl,0,Koumpiodontosuchus_aprosdokiti
11,90,tl,tr,0,Koumpiodontosuchus_aprosdokiti
12,30,tr,tl,0,Koumpiodontosuchus_aprosdokiti
13,180,br,br,1,Koumpiodontosuchus_aprosdokiti
14,120,bl,tl,0,Koumpiodontosuchus_aprosdokiti
15,0,br,bl,0,Koumpiodontosuchus_aprosdokiti
16,30,br,tr,0,Koumpiodontosuchus_aprosdokiti
17,150,tr,bl,0,Koumpiodontosuchus_aprosdokiti
18,90,tl,br,0,Koumpiodontosuchus_aprosdokiti
19,60,tr,tr,1,Koumpiodontosuchus_aprosdokiti
20,120,tl,tl,1,Koumpiodontosuchus_aprosdokiti
21,60,tl,bl,0,Koumpiodontosuchus_aprosdokiti
22,150,tl,tr,0,Koumpiodontosuchus_aprosdokiti
23,180,br,br,1,Koumpiodontosuchus_aprosdokiti
24,30,br,br,1,Koumpiodontosuchus_aprosdokiti
25,90,br,tr,0,Koumpiodontosuchus_aprosdokiti
26,120,tl,br,0,Koumpiodontosuchus_aprosdokiti
27,60,tl,tl,1,Koumpiodontosuchus_aprosdokiti
28,90,br,bl,0,Koumpiodontosuchus_aprosdokiti
29,120,tl,tr,0,Koumpiodontosuchus_aprosdokiti
30,30,br,br,1,Koumpiodontosuchus_aprosdokiti
31,90,tr,br,0,Koumpiodontosuchus_aprosdokiti
32,30,tl,bl,0,Koumpiodontosuchus_aprosdokiti
33,0,bl,tr,0,Koumpiodontosuchus_aprosdokiti
34,60,br,tl,0,Koumpiodontosuchus_aprosdokiti
35,30,tr,tr,1,Koumpiodontosuchus_aprosdokiti
36,120,bl,tl,0,Koumpiodontosuchus_aprosdokiti
37,60,tl,bl,0,Koumpiodontosuchus_aprosdokiti
38,90,tl,tr,0,Koumpiodontosuchus_aprosdokiti
39,90,bl,br,0,Koumpiodontosuchus_aprosdokiti
40,0,bl,bl,1,Koumpiodontosuchus_aprosdokiti
41,90,br,bl,0,Koumpiodontosuchus_aprosdokiti
42,60,tr,tr,1,Koumpiodontosuchus_aprosdokiti
43,180,tr,tl,0,Koumpiodontosuchus_aprosdokiti
44,0,br,br,1,Koumpiodontosuchus_aprosdokiti
45,30,tl,br,0,Koumpiodontosuchus_aprosdokiti
46,30,tl,tr,0,Koumpiodontosuchus_aprosdokiti
47,90,tl,bl,0,Koumpiodontosuchus_aprosdokiti
48,180,bl,br,0,Koumpiodontosuchus_aprosdokiti
49,30,tr,tr,1,Koumpiodontosuchus_aprosdokiti
50,150,bl,tl,0,Koumpiodontosuchus_aprosdokiti
51,180,tl,bl,0,Koumpiodontosuchus_aprosdokiti
52,60,bl,br,0,Koumpiodontosuchus_aprosdokiti
53,60,br,bl,0,Koumpiodontosuchus_aprosdokiti
54,90,tr,br,0,Koumpiodontosuchus_aprosdokiti
55,180,tl,br,0,Koumpiodontosuchus_aprosdokiti
56,60,tr,br,0,Koumpiodontosuchus_aprosdokiti
57,180,tl,br,0,Koumpiodontosuchus_aprosdokiti
58,150,br,br,1,Koumpiodontosuchus_aprosdokiti
59,120,br,br,1,Koumpiodontosuchus_aprosdokiti
60,150,tl,tl,1,Koumpiodontosuchus_aprosdokiti
61,120,bl,tl,0,Koumpiodontosuchus_aprosdokiti
62,150,tl,bl,0,Koumpiodontosuchus_aprosdokiti
63,0,tr,br,0,Koumpiodontosuchus_aprosdokiti
64,150,bl,bl,1,Koumpiodontosuchus_aprosdokiti
65,150,br,tr,0,Koumpiodontosuchus_aprosdokiti
66,30,tl,bl,0,Koumpiodontosuchus_aprosdokiti
67,120,br,br,1,Koumpiodontosuchus_aprosdokiti
68,30,bl,br,0,Koumpiodontosuchus_aprosdokiti
69,180,tr,bl,0,Koumpiodontosuchus_aprosdokiti
70,120,tl,tl,1,Koumpiodontosuchus_aprosdokiti
71,0,tl,bl,0,Koumpiodontosuchus_aprosdokiti
72,90,tl,tr,0,Koumpiodontosuchus_aprosdokiti
73,0,tr,br,0,Koumpiodontosuchus_aprosdokiti
74,0,bl,bl,1,Koumpiodontosuchus_aprosdokiti
75,0,br,tl,0,Koumpiodontosuchus_aprosdokiti
76,120,tr,br,0,Koumpiodontosuchus_aprosdokiti
77,120,tr,bl,0,Koumpiodontosuchus_aprosdokiti
78,0,br,tl,0,Koumpiodontosuchus_aprosdokiti
79,0,tl,bl,0,Koumpiodontosuchus_aprosdokiti
80,60,tr,bl,0,Koumpiodontosuchus_aprosdokiti
81,120,bl,br,0,Koumpiodontosuchus_aprosdokiti
82,60,br,tr,0,Koumpiodontosuchus_aprosdokiti
83,60,bl,bl,1,Koumpiodontosuchus_aprosdokiti
84,60,br,tr,0,Koumpiodontosuchus_aprosdokiti
85,120,tl,br,0,Koumpiodontosuchus_aprosdokiti
86,120,br,bl,0,Koumpiodontosuchus_aprosdokiti
87,150,tl,tl,1,Koumpiodontosuchus_aprosdokiti
88,150,tr,br,0,Koumpiodontosuchus_aprosdokiti
89,150,bl,tr,0,Koumpiodontosuchus_aprosdokiti
90,150,br,br,1,Koumpiodontosuchus_aprosdokiti
91,30,br,br,1,Koumpiodontosuchus_aprosdokiti
92,180,bl,bl,1,Koumpiodontosuchus_aprosdokiti
93,30,bl,bl,1,Koumpiodontosuchus_aprosdokiti
94,0,tl,bl,0,Koumpiodontosuchus_aprosdokiti
95,0,br,tr,0,Koumpiodontosuchus_aprosdokiti
96,180,tl,tl,1,Koumpiodontosuchus_aprosdokiti
97,60,bl,bl,1,Koumpiodontosuchus_aprosdokiti
98,30,tr,bl,0,Koumpiodontosuchus_aprosdokiti
99,30,tr,bl,0,Koumpiodontosuchus_aprosdokiti
100,30,bl,bl,1,Koumpiodontosuchus_aprosdokiti
101,90,br,bl,0,Koumpiodontosuchus_aprosdokiti
102,90,bl,bl,1,Koumpiodontosuchus_aprosdokiti
103,30,bl,bl,1,Koumpiodontosuchus_aprosdokiti
104,180,br,bl,0,Koumpiodontosuchus_aprosdokiti
105,0,tl,bl,0,Koumpiodontosuchus_aprosdokiti
106,120,tr,bl,0,Koumpiodontosuchus_aprosdokiti
107,60,bl,bl,1,Koumpiodontosuchus_aprosdokiti
108,90,tr,bl,0,Koumpiodontosuchus_aprosdokiti
109,180,br,br,1,Koumpiodontosuchus_aprosdokiti
110,90,br,br,1,Koumpiodontosuchus_aprosdokiti
111,0,tr,tr,1,Koumpiodontosuchus_aprosdokiti
112,120,tr,tr,1,Koumpiodontosuchus_aprosdokiti
113,120,bl,bl,1,Koumpiodontosuchus_aprosdokiti
114,120,br,tl,0,Koumpiodontosuchus_aprosdokiti
115,0,tl,bl,0,Koumpiodontosuchus_aprosdokiti
116,150,tr,bl,0,Koumpiodontosuchus_aprosdokiti
117,150,bl,bl,1,Koumpiodontosuchus_aprosdokiti
118,150,br,br,1,Koumpiodontosuchus_aprosdokiti
119,120,tr,tl,0,Koumpiodontosuchus_aprosdokiti
120,30,tl,bl,0,Koumpiodontosuchus_aprosdokiti
121,180,tl,tl,1,Koumpiodontosuchus_aprosdokiti
122,60,tl,bl,0,Koumpiodontosuchus_aprosdokiti
123,150,tl,bl,0,Koumpiodontosuchus_aprosdokiti
124,0,tr,tr,1,Koumpiodontosuchus_aprosdokiti
125,30,tl,bl,0,Koumpiodontosuchus_aprosdokiti
126,60,tr,tl,0,Koumpiodontosuchus_aprosdokiti
127,60,bl,bl,1,Koumpiodontosuchus_aprosdokiti
128,60,br,tr,0,Koumpiodontosuchus_aprosdokiti
129,90,tl,br,0,Koumpiodontosuchus_aprosdokiti
130,90,tr,tl,0,Koumpiodontosuchus_aprosdokiti
131,180,bl,bl,1,Koumpiodontosuchus_aprosdokiti
132,90,bl,bl,1,Koumpiodontosuchus_aprosdokiti
133,90,br,bl,0,Koumpiodontosuchus_aprosdokiti
134,120,tl,br,0,Koumpiodontosuchus_aprosdokiti
135,150,tr,tr,1,Koumpiodontosuchus_aprosdokiti
136,150,bl,bl,1,Koumpiodontosuchus_aprosdokiti
137,60,tr,tr,1,Koumpiodontosuchus_aprosdokiti
138,30,bl,bl,1,Koumpiodontosuchus_aprosdokiti
139,180,tl,bl,0,Koumpiodontosuchus_aprosdokiti
140,180,bl,br,0,Koumpiodontosuchus_aprosdokiti
141,180,br,tr,0,Koumpiodontosuchus_aprosdokiti
142,0,bl,bl,1,Koumpiodontosuchus_aprosdokiti
143,0,br,tl,0,Koumpiodontosuchus_aprosdokiti
144,150,br,bl,0,Koumpiodontosuchus_aprosdokiti
145,30,tl,tr,0,Koumpiodontosuchus_aprosdokiti
146,30,tr,br,0,Koumpiodontosuchus_aprosdokiti
147,150,br,tl,0,Koumpiodontosuchus_aprosdokiti
148,60,tl,bl,0,Koumpiodontosuchus_aprosdokiti
149,60,bl,tl,0,Koumpiodontosuchus_aprosdokiti
150,60,br,bl,0,Koumpiodontosuchus_aprosdokiti
151,90,tr,br,0,Koumpiodontosuchus_aprosdokiti
152,120,tr,tr,1,Koumpiodontosuchus_aprosdokiti
153,120,bl,bl,1,Koumpiodontosuchus_aprosdokiti
154,120,br,bl,0,Koumpiodontosuchus_aprosdokiti
155,180,tr,tr,1,Koumpiodontosuchus_aprosdokiti
156,150,tr,bl,0,Koumpiodontosuchus_aprosdokiti
157,150,bl,tl,0,Koumpiodontosuchus_aprosdokiti
158,150,br,bl,0,Koumpiodontosuchus_aprosdokiti
159,180,tl,tr,0,Koumpiodontosuchus_aprosdokiti
160,180,br,bl,0,Koumpiodontosuchus_aprosdokiti
161,0,tl,bl,0,Koumpiodontosuchus_aprosdokiti
162,0,tr,br,0,Koumpiodontosuchus_aprosdokiti
163,0,bl,tl,0,Koumpiodontosuchus_aprosdokiti
164,0,br,bl,0,Koumpiodontosuchus_aprosdokiti
165,30,tr,bl,0,Koumpiodontosuchus_aprosdokiti
166,30,bl,bl,1,Koumpiodontosuchus_aprosdokiti
167,30,br,bl,0,Koumpiodontosuchus_aprosdokiti
168,60,tl,bl,0,Koumpiodontosuchus_aprosdokiti
169,120,br,tr,0,Koumpiodontosuchus_aprosdokiti
170,60,tr,bl,0,Koumpiodontosuchus_aprosdokiti
171,60,bl,bl,1,Koumpiodontosuchus_aprosdokiti
172,90,tr,br,0,Koumpiodontosuchus_aprosdokiti
173,90,bl,bl,1,Koumpiodontosuchus_aprosdokiti
174,90,br,tr,0,Koumpiodontosuchus_aprosdokiti
175,150,tl,bl,0,Koumpiodontosuchus_aprosdokiti
176,150,tr,bl,0,Koumpiodontosuchus_aprosdokiti
177,150,bl,bl,1,Koumpiodontosuchus_aprosdokiti
178,180,tr,tr,1,Koumpiodontosuchus_aprosdokiti
179,180,bl,bl,1,Koumpiodontosuchus_aprosdokiti
180,180,br,bl,0,Koumpiodontosuchus_aprosdokiti
181,0,tr,tr,1,Koumpiodontosuchus_aprosdokiti
182,0,bl,bl,1,Koumpiodontosuchus_aprosdokiti
183,30,br,bl,0,Koumpiodontosuchus_aprosdokiti
184,60,tl,bl,0,Koumpiodontosuchus_aprosdokiti
185,90,tl,tr,0,Koumpiodontosuchus_aprosdokiti
186,90,bl,tl,0,Koumpiodontosuchus_aprosdokiti
187,120,tl,tl,1,Koumpiodontosuchus_aprosdokiti
188,120,bl,bl,1,Koumpiodontosuchus_aprosdokiti
189,120,br,tr,0,Koumpiodontosuchus_aprosdokiti
190,150,tl,bl,0,Koumpiodontosuchus_aprosdokiti
191,150,tr,tl,0,Koumpiodontosuchus_aprosdokiti
192,180,tr,tr,1,Koumpiodontosuchus_aprosdokiti
193,180,bl,bl,1,Koumpiodontosuchus_aprosdokiti
194,180,tr,tr,1,Koumpiodontosuchus_aprosdokiti
195,180,bl,bl,1,Koumpiodontosuchus_aprosdokiti
196,180,tr,bl,0,Koumpiodontosuchus_aprosdokiti
1,150,br,br,1,Libycosuchus_brevirostris
2,60,tr,bl,0,Libycosuchus_brevirostris
3,0,tl,tl,1,Libycosuchus_brevirostris
4,90,tr,tr,1,Libycosuchus_brevirostris
5,90,tr,tr,1,Libycosuchus_brevirostris
6,90,br,br,1,Libycosuchus_brevirostris
7,120,tl,tr,0,Libycosuchus_brevirostris
8,30,tl,tr,0,Libycosuchus_brevirostris
9,120,tl,tl,1,Libycosuchus_brevirostris
10,0,tr,bl,0,Libycosuchus_brevirostris
11,90,bl,tl,0,Libycosuchus_brevirostris
12,60,br,br,1,Libycosuchus_brevirostris
13,0,tr,tr,1,Libycosuchus_brevirostris
14,0,br,br,1,Libycosuchus_brevirostris
15,30,bl,bl,1,Libycosuchus_brevirostris
16,0,br,br,1,Libycosuchus_brevirostris
17,60,tl,tl,1,Libycosuchus_brevirostris
18,60,tl,tl,1,Libycosuchus_brevirostris
